Year,Month,Day,Hour,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Location
2022,6,20,21,34.1,0,0,0,0,19.2,0,41.48,-9999,0.26,996,1.5,173,1.1,337.5950051,Bahrain
2022,6,20,22,33.7,0,0,0,0,19.7,0,43.92,-9999,0.26,995,1.5,206,2,355.020003,Bahrain
2022,6,20,23,33.4,0,0,0,0,20.1,0,45.72,-9999,0.26,995,1.5,219,3.1,12.56023492,Bahrain
2022,6,21,0,33.2,0,0,0,0,20.6,0,47.58,-9999,0.26,995,1.5,226,3.9,29.8168908,Bahrain
2022,6,21,1,33,0,0,0,0,20.8,0,48.76,-9999,0.26,996,1.5,232,4.4,46.48460975,Bahrain
2022,6,21,2,33.2,5,0,5,0,20.7,5,47.89,-9999,0.26,996,1.6,241,4.3,62.42592959,Bahrain
2022,6,21,3,34.1,120,158,159,0,20.2,159,44.34,75.54,0.26,996,1.6,256,4.4,77.66208559,Bahrain
2022,6,21,4,34.7,204,361,370,0,19.9,370,41.91,62.69,0.26,996,1.6,268,4,92.3165627,Bahrain
2022,6,21,5,35.6,258,498,581,0,21.2,581,43.22,49.52,0.26,996,1.6,276,3.2,106.5550408,Bahrain
2022,6,21,6,36.8,289,587,763,0,22.3,763,43.43,36.17,0.26,996,1.7,285,2.7,120.541509,Bahrain
2022,6,21,7,38.1,308,637,895,0,22.3,895,40.37,22.73,0.26,996,1.7,298,2.8,134.4115857,Bahrain
2022,6,21,8,39,323,651,965,0,22.5,965,38.91,9.39,0.26,995,1.9,311,3,148.258608,Bahrain
2022,6,21,9,39.1,316,661,974,0,23.2,974,40.47,5.37,0.26,995,2.1,324,3.3,162.1295466,Bahrain
2022,6,21,10,38.7,314,630,912,0,24,912,43.2,18.42,0.26,994,2.3,337,3.7,176.0301551,Bahrain
2022,6,21,11,38.1,298,582,792,0,24.5,792,46.04,31.86,0.26,994,2.4,347,4.3,189.9390495,Bahrain
2022,6,21,12,37.4,269,512,629,0,24.9,629,49.13,45.26,0.26,994,2.4,354,4.7,203.8283812,Bahrain
2022,6,21,13,36.5,219,405,431,0,25.4,431,53.19,58.49,0.26,994,2.3,359,4.7,217.6861786,Bahrain
2022,6,21,14,35.6,147,233,221,0,26,221,57.89,71.46,0.26,994,2.2,4,4.1,231.5346605,Bahrain
2022,6,21,15,34.6,38,22,40,0,26.2,40,61.74,83.99,0.26,994,2.2,10,3.5,245.4406095,Bahrain
2022,6,21,16,34,0,0,0,0,26,0,63.19,-9999,0.26,994,2.1,16,3.3,259.5165499,Bahrain
2022,6,21,17,33.5,0,0,0,0,25.9,0,64.64,-9999,0.26,994,2.1,20,2.8,273.912627,Bahrain
2022,6,21,18,33.2,0,0,0,0,25.7,0,65.03,-9999,0.26,995,2,20,2.2,288.7977337,Bahrain
2022,6,21,19,33,0,0,0,0,25.3,0,63.93,-9999,0.26,994,2,5,1.6,304.3259169,Bahrain
2022,6,21,20,32.5,0,0,0,0,25.3,0,65.79,-9999,0.26,994,2,321,1.5,320.5846674,Bahrain
2022,6,21,21,31.9,0,0,0,0,25.9,0,70.64,-9999,0.26,993,2,292,2.3,337.5324398,Bahrain
2022,6,21,22,31.7,0,0,0,0,26.3,0,72.97,-9999,0.26,993,2,289,3.3,354.9563205,Bahrain
2022,6,21,23,31.8,0,0,0,0,25.8,0,70.71,-9999,0.26,993,2,293,3.8,12.4968331,Bahrain
2022,6,22,0,32.1,0,0,0,0,25.1,0,66.71,-9999,0.26,994,1.9,302,4,29.7550653,Bahrain
2022,6,22,1,32.2,0,0,0,0,25,0,65.64,-9999,0.26,994,1.8,313,3.9,46.42515294,Bahrain
2022,6,22,2,32.4,4,0,4,0,25.3,4,66.14,-9999,0.26,995,1.7,320,3.5,62.36902329,Bahrain
2022,6,22,3,33.2,115,195,163,0,25.7,163,64.75,75.59,0.26,995,1.6,324,3.2,77.60744546,Bahrain
2022,6,22,4,33.8,176,451,382,0,26.2,382,64.73,62.73,0.26,996,1.6,328,2.2,92.2636628,Bahrain
2022,6,22,5,34.5,209,598,597,0,27.4,597,66.65,49.57,0.26,996,1.7,338,1.3,106.5033021,Bahrain
2022,6,22,6,35.8,243,663,778,0,26.9,778,60.12,36.22,0.26,996,1.7,353,1.7,120.4904228,Bahrain
2022,6,22,7,37.2,264,703,912,0,25.2,912,50.53,22.78,0.26,996,1.8,3,2.3,134.3607839,Bahrain
2022,6,22,8,37.9,282,712,984,0,24.3,984,46.09,9.44,0.26,996,1.9,6,2.5,148.2078927,Bahrain
2022,6,22,9,38.3,272,727,996,0,23.8,996,43.76,5.33,0.26,995,2,8,2.7,162.0788853,Bahrain
2022,6,22,10,38.2,272,699,935,0,23.8,935,43.87,18.37,0.26,995,2.1,8,2.8,175.9796401,Bahrain
2022,6,22,11,38.1,261,651,814,0,23.7,814,43.91,31.82,0.26,995,2.2,8,2.9,189.888827,Bahrain
2022,6,22,12,37.9,240,572,644,0,23.6,644,44.03,45.21,0.26,995,2.2,8,2.8,203.7785653,Bahrain
2022,6,22,13,37.5,208,439,438,0,23.5,438,44.91,58.44,0.26,996,2.2,11,2.6,217.6367718,Bahrain
2022,6,22,14,36.6,148,230,221,0,23.9,221,48.15,71.42,0.26,996,2.2,17,2.3,231.4854993,Bahrain
2022,6,22,15,35.4,35,14,37,0,24.3,37,52.67,83.95,0.26,996,2.2,23,1.8,245.3913432,Bahrain
2022,6,22,16,34.8,0,0,0,0,24.3,0,54.43,-9999,0.26,997,2.2,28,1.8,259.4666509,Bahrain
2022,6,22,17,34.4,0,0,0,0,23.9,0,54.35,-9999,0.26,997,2.1,35,1.9,273.8614324,Bahrain
2022,6,22,18,34.2,0,0,0,0,23.4,0,53.58,-9999,0.26,997,2.1,43,1.9,288.744528,Bahrain
2022,6,22,19,34.1,0,0,0,0,22.8,0,51.95,-9999,0.26,997,2.1,53,1.8,304.2700767,Bahrain
2022,6,22,20,34,0,0,0,0,22.2,0,50.42,-9999,0.26,997,2.1,67,1.8,320.5258769,Bahrain
2022,6,22,21,33.6,0,0,0,0,22.6,0,52.76,-9999,0.26,996,2.1,91,1.9,337.4709294,Bahrain
2022,6,22,22,33,0,0,0,0,23.5,0,57.54,-9999,0.26,996,2.2,113,2.1,354.8929782,Bahrain
2022,6,22,23,32.2,0,0,0,0,24.9,0,65.57,-9999,0.26,997,2.3,127,1.6,12.43301802,Bahrain
2022,6,23,0,31.2,0,0,0,0,26.9,0,77.92,-9999,0.26,998,2.5,331,0.6,29.692155,Bahrain
2022,6,23,1,30.8,0,0,0,0,28,0,85.22,-9999,0.26,999,2.6,327,2.5,46.36410687,Bahrain
2022,6,23,2,31.3,0,0,0,0,28.2,0,83.48,-9999,0.26,1000,2.6,323,3.3,62.31021866,Bahrain
2022,6,23,3,32.1,106,22,111,0,27.7,111,77.7,75.64,0.26,1000,2.6,314,3.5,77.5507789,Bahrain
2022,6,23,4,32.9,260,103,307,0,27.2,307,72.12,62.78,0.26,1001,2.6,315,3.7,92.20875833,Bahrain
2022,6,23,5,34.2,384,183,502,0,26.2,502,63.02,49.62,0.26,1001,2.6,330,4.1,106.4497009,Bahrain
2022,6,23,6,35,494,205,660,0,25.6,660,58.23,36.27,0.26,1001,2.7,344,4.1,120.4377143,Bahrain
2022,6,23,7,35.5,567,236,784,0,25.5,784,56.28,22.83,0.26,1002,2.7,355,4,134.3086814,Bahrain
2022,6,23,8,35.8,609,246,851,0,25.4,851,55.16,9.49,0.26,1001,2.8,3,4,148.1562658,Bahrain
2022,6,23,9,36,457,463,918,0,25.5,918,54.76,5.29,0.26,1001,2.8,9,4.1,162.0277528,Bahrain
2022,6,23,10,36,446,440,863,0,25.6,863,55.05,18.32,0.26,1001,2.8,11,4.1,175.9291254,Bahrain
2022,6,23,11,35.8,415,394,750,0,25.6,750,55.67,31.77,0.26,1001,2.8,10,4.2,189.8390835,Bahrain
2022,6,23,12,35.5,362,323,590,0,25.5,590,56.39,45.16,0.26,1001,2.7,8,4.4,203.7296895,Bahrain
2022,6,23,13,35,282,218,396,0,25.5,396,57.9,58.4,0.26,1001,2.7,7,4.8,217.5887261,Bahrain
2022,6,23,14,34.3,164,88,192,0,25.8,192,61.27,71.37,0.26,1001,2.6,7,5.1,231.4380629,Bahrain
2022,6,23,15,33.4,21,2,21,0,26.3,21,66.61,83.91,0.26,1001,2.6,6,5.1,245.3440938,Bahrain
2022,6,23,16,32.8,0,0,0,0,26.7,0,70.27,-9999,0.26,1002,2.6,5,4.9,259.4189758,Bahrain
2022,6,23,17,32.4,0,0,0,0,26.8,0,72.47,-9999,0.26,1002,2.6,5,4.6,273.8125661,Bahrain
2022,6,23,18,32.1,0,0,0,0,27,0,74.45,-9999,0.26,1003,2.6,6,4.3,288.693627,Bahrain
2022,6,23,19,31.8,0,0,0,0,27.2,0,76.66,-9999,0.26,1002,2.6,8,3.9,304.2163571,Bahrain
2022,6,23,20,31.5,0,0,0,0,27.5,0,79.56,-9999,0.26,1002,2.6,9,3.5,320.4688336,Bahrain
2022,6,23,21,31.2,0,0,0,0,27.9,0,82.49,-9999,0.26,1001,2.6,11,3.1,337.4106004,Bahrain
2022,6,23,22,30.9,0,0,0,0,28.2,0,85.62,-9999,0.26,1001,2.6,12,2.8,354.8301065,Bahrain
2022,6,23,23,30.7,0,0,0,0,28.6,0,88.74,-9999,0.26,1001,2.7,11,2.6,12.36892058,Bahrain
2022,6,24,0,30.5,0,0,0,0,29,0,91.98,-9999,0.26,1002,2.7,10,2.5,29.62828713,Bahrain
2022,6,24,1,30.3,0,0,0,0,29.4,0,94.92,-9999,0.26,1002,2.7,9,2.4,46.30159268,Bahrain
2022,6,24,2,30.5,1,0,1,0,29.7,1,95.43,-9999,0.26,1003,2.8,9,2.2,62.24963003,Bahrain
2022,6,24,3,30.9,115,36,124,0,29.8,124,94.11,75.69,0.26,1004,2.8,11,2,77.49219401,Bahrain
2022,6,24,4,31.8,254,163,328,0,29,328,85.09,62.83,0.26,1004,2.8,21,1.8,92.15195243,Bahrain
2022,6,24,5,33.2,340,286,525,0,27.2,525,71.05,49.67,0.26,1004,2.8,37,1.8,106.3943368,Bahrain
2022,6,24,6,34.5,370,422,710,0,26,710,61.45,36.33,0.26,1004,2.8,45,1.8,120.3834804,Bahrain
2022,6,24,7,35.2,399,485,846,0,25.8,846,58.5,22.88,0.26,1004,2.7,42,1.5,134.2553736,Bahrain
2022,6,24,8,35.8,410,519,922,0,25.1,922,54.32,9.54,0.26,1003,2.7,32,1.5,148.103822,Bahrain
2022,6,24,9,36.3,438,491,928,0,24.5,928,50.95,5.26,0.26,1002,2.6,20,1.7,161.9762434,Bahrain
2022,6,24,10,36.6,423,478,877,0,24.2,877,49,18.28,0.26,1002,2.5,11,1.9,175.8787049,Bahrain
2022,6,24,11,36.6,391,438,764,0,23.9,764,48.27,31.73,0.26,1002,2.5,6,2.2,189.7899126,Bahrain
2022,6,24,12,36.5,344,367,603,0,23.8,603,48.31,45.12,0.26,1001,2.4,2,2.4,203.6818468,Bahrain
2022,6,24,13,36.2,272,255,406,0,23.9,406,49.21,58.36,0.26,1001,2.4,359,2.6,217.5421347,Bahrain
2022,6,24,14,35.5,165,109,200,0,24.1,200,52,71.33,0.26,1001,2.3,356,2.8,231.3924448,Bahrain
2022,6,24,15,34.6,24,3,25,0,24,25,54.18,83.87,0.26,1001,2.3,353,3,245.298956,Bahrain
2022,6,24,16,33.9,0,0,0,0,24,0,56.23,-9999,0.26,1002,2.3,348,3.6,259.3736219,Bahrain
2022,6,24,17,33.4,0,0,0,0,24.4,0,59.24,-9999,0.26,1002,2.4,345,4,273.7661291,Bahrain
2022,6,24,18,32.9,0,0,0,0,24.8,0,62.67,-9999,0.26,1002,2.4,340,4.2,288.6451372,Bahrain
2022,6,24,19,32.4,0,0,0,0,25.2,0,65.68,-9999,0.26,1002,2.3,336,4.3,304.1648718,Bahrain
2022,6,24,20,32.2,0,0,0,0,25.1,0,66.06,-9999,0.26,1001,2.3,331,4.3,320.4136593,Bahrain
2022,6,24,21,32.1,0,0,0,0,24.8,0,65.51,-9999,0.26,1000,2.3,329,4.3,337.3515818,Bahrain
2022,6,24,22,32.1,0,0,0,0,24.7,0,64.84,-9999,0.26,1000,2.3,329,4.3,354.7678395,Bahrain
2022,6,24,23,32,0,0,0,0,24.6,0,65.14,-9999,0.26,1000,2.3,329,4.3,12.30467568,Bahrain
2022,6,25,0,32,0,0,0,0,24.8,0,65.95,-9999,0.26,1000,2.4,331,4.3,29.56359347,Bahrain
2022,6,25,1,31.9,0,0,0,0,25.2,0,67.74,-9999,0.26,1000,2.4,333,4.4,46.23773629,Bahrain
2022,6,25,2,32.2,1,0,1,0,25.6,1,68.39,-9999,0.26,1001,2.4,335,4.6,62.1873765,Bahrain
2022,6,25,3,32.9,117,59,132,0,26,132,67.18,75.74,0.26,1001,2.4,335,4.9,77.4318035,Bahrain
2022,6,25,4,33.5,240,206,334,0,26.4,334,66.42,62.89,0.26,1001,2.4,332,4.7,92.09335258,Bahrain
2022,6,25,5,34.5,324,331,538,0,26.8,538,64.54,49.73,0.26,1001,2.3,331,4.5,106.3373134,Bahrain
2022,6,25,6,35.5,380,416,715,0,26.9,715,61.16,36.38,0.26,1001,2.3,333,4.1,120.327822,Bahrain
2022,6,25,7,36.5,419,467,849,0,25.8,849,54.49,22.94,0.26,1000,2.2,342,3.9,134.2009597,Bahrain
2022,6,25,8,37.2,441,489,923,0,25,923,49.98,9.6,0.26,1000,2.2,350,3.7,148.0506591,Bahrain
2022,6,25,9,37.5,405,544,947,0,24.6,947,48.01,5.23,0.26,999,2.2,356,3.5,161.924454,Bahrain
2022,6,25,10,37.7,395,523,892,0,24.3,892,46.5,18.24,0.26,999,2.2,359,3.3,175.828475,Bahrain
2022,6,25,11,37.8,370,479,778,0,23.9,778,45.27,31.68,0.26,998,2.2,0,3.2,189.7414099,Bahrain
2022,6,25,12,37.7,338,383,609,0,23.6,609,44.75,45.08,0.26,998,2.2,358,3,203.6351327,Bahrain
2022,6,25,13,37.2,270,268,411,0,23.7,411,46.15,58.32,0.26,998,2.2,353,2.9,217.4970925,Bahrain
2022,6,25,14,36.3,165,118,203,0,24.1,203,49.58,71.3,0.26,998,2.2,347,2.8,231.3487399,Bahrain
2022,6,25,15,35.2,26,3,26,0,24.3,26,53.22,83.84,0.26,998,2.2,343,2.7,245.2560257,Bahrain
2022,6,25,16,34.7,0,0,0,0,24.2,0,54.4,-9999,0.26,998,2.2,341,2.9,259.3306868,Bahrain
2022,6,25,17,34.3,0,0,0,0,23.9,0,54.75,-9999,0.26,999,2.3,342,3,273.7222228,Bahrain
2022,6,25,18,34.1,0,0,0,0,23.6,0,54.44,-9999,0.26,998,2.3,343,3,288.5991653,Bahrain
2022,6,25,19,33.9,0,0,0,0,23.4,0,54.39,-9999,0.26,998,2.3,343,2.9,304.1157345,Bahrain
2022,6,25,20,33.7,0,0,0,0,23.2,0,54.2,-9999,0.26,997,2.3,343,2.7,320.3604759,Bahrain
2022,6,25,21,33.6,0,0,0,1,22.9,0,53.53,-9999,0.26,996,2.3,344,2.6,337.2940037,Bahrain
2022,6,25,22,33.3,0,0,0,1,22.7,0,53.84,-9999,0.26,996,2.2,346,2.7,354.706313,Bahrain
2022,6,25,23,32.8,0,0,0,0,22.8,0,55.87,-9999,0.26,996,2.3,346,2.8,12.2404208,Bahrain
2022,6,26,0,32.3,0,0,0,0,23.4,0,59.61,-9999,0.26,996,2.3,341,2.9,29.49820899,Bahrain
2022,6,26,1,31.8,0,0,0,1,23.9,0,62.9,-9999,0.26,997,2.4,329,3,46.1726671,Bahrain
2022,6,26,2,31.8,0,0,0,0,24.1,0,63.67,-9999,0.26,998,2.5,317,3.3,62.12358072,Bahrain
2022,6,26,3,32.5,112,38,121,1,24,121,60.81,75.8,0.26,998,2.5,307,4.1,77.36972354,Bahrain
2022,6,26,4,33.3,249,166,324,1,23.5,324,56.65,62.94,0.26,999,2.5,304,4.5,92.03306946,Bahrain
2022,6,26,5,34.6,342,287,528,0,23.5,528,52.68,49.78,0.26,999,2.4,308,4.2,106.2787371,Bahrain
2022,6,26,6,35.7,383,411,714,0,23.4,714,49.24,36.43,0.26,999,2.3,316,3.9,120.2708425,Bahrain
2022,6,26,7,36.7,411,475,849,0,23,849,45.4,22.99,0.26,999,2.3,323,3.9,134.145541,Bahrain
2022,6,26,8,37.4,422,515,929,0,22.8,929,43.35,9.65,0.26,998,2.2,332,4.1,147.996877,Bahrain
2022,6,26,9,37.5,414,532,944,0,22.9,944,43.36,5.21,0.26,998,2.2,342,4.4,161.8724835,Bahrain
2022,6,26,10,37.4,392,529,894,0,23.1,894,43.95,18.19,0.26,997,2.2,349,5,175.7785336,Bahrain
2022,6,26,11,37,360,495,781,0,23.3,781,45.64,31.64,0.26,997,2.2,350,5.8,189.6936724,Bahrain
2022,6,26,12,36.4,316,427,618,0,23.8,618,48.36,45.04,0.26,997,2.2,349,6.7,203.5896429,Bahrain
2022,6,26,13,35.6,253,317,420,0,24.4,420,52.44,58.28,0.26,997,2.2,348,7.5,217.4536948,Bahrain
2022,6,26,14,35,161,159,212,0,24.7,212,55.33,71.26,0.26,997,2.2,347,7.6,231.3070433,Bahrain
2022,6,26,15,34.5,33,8,33,0,24.8,33,57.03,83.81,0.26,997,2.1,346,7.3,245.2153985,Bahrain
2022,6,26,16,34.3,0,0,0,0,24.5,0,56.77,-9999,0.26,998,2,344,7.4,259.2902682,Bahrain
2022,6,26,17,33.9,0,0,0,0,24.7,0,58.65,-9999,0.26,998,2,340,7.4,273.6809481,Bahrain
2022,6,26,18,33.3,0,0,0,0,25.2,0,62.66,-9999,0.26,999,2,335,7.2,288.5558173,Bahrain
2022,6,26,19,32.9,0,0,0,0,25.5,0,65.02,-9999,0.26,998,2,333,7,304.0690585,Bahrain
2022,6,26,20,32.6,0,0,0,0,25.6,0,66.54,-9999,0.26,998,2,333,7,320.3094052,Bahrain
2022,6,26,21,32.3,0,0,0,0,25.9,0,68.95,-9999,0.26,998,2,333,6.9,337.2379961,Bahrain
2022,6,26,22,32,0,0,0,0,26.4,0,72.28,-9999,0.26,998,2,333,6.9,354.6456632,Bahrain
2022,6,26,23,31.8,0,0,0,0,26.8,0,74.89,-9999,0.26,998,2,334,7,12.17629466,Bahrain
2022,6,27,0,31.6,0,0,0,0,27.1,0,76.96,-9999,0.26,999,2,337,7.1,29.43227048,Bahrain
2022,6,27,1,31.4,0,0,0,0,27.2,0,78.56,-9999,0.26,999,2.1,340,7,46.10651678,Bahrain
2022,6,27,2,31.4,2,0,2,0,27.3,2,79.14,-9999,0.26,1000,2.1,341,7,62.05836774,Bahrain
2022,6,27,3,31.8,121,108,147,0,27.3,147,77.03,75.86,0.26,1001,2.1,341,7.2,77.30607261,Bahrain
2022,6,27,4,32.6,210,327,358,0,26.5,358,70.2,63,0.26,1001,2.1,345,8.1,91.97121591,Bahrain
2022,6,27,5,33.5,254,492,571,0,25.1,571,61.63,49.84,0.26,1001,2.1,348,8.8,106.2187163,Bahrain
2022,6,27,6,34.2,279,597,759,0,23.8,759,54.9,36.49,0.26,1002,2,347,8.9,120.2126472,Bahrain
2022,6,27,7,34.7,289,661,897,0,22.4,897,48.87,23.04,0.26,1001,1.9,345,9,134.0892203,Bahrain
2022,6,27,8,35.1,296,696,982,0,21.5,982,45.23,9.71,0.26,1001,1.7,341,8.9,147.9425768,Bahrain
2022,6,27,9,35.3,298,701,997,0,20.9,997,43.23,5.19,0.26,1000,1.6,338,8.8,161.8204316,Bahrain
2022,6,27,10,35.4,298,680,945,0,20.5,945,41.91,18.16,0.26,1000,1.4,336,8.7,175.7289789,Bahrain
2022,6,27,11,35.4,294,628,828,0,20.4,828,41.53,31.6,0.26,1000,1.2,335,8.5,189.6467973,Bahrain
2022,6,27,12,35.2,198,686,683,0,20.5,683,42.25,45,0.26,999,1.2,336,8.3,203.5454737,Bahrain
2022,6,27,13,34.8,169,582,475,0,20.7,475,43.88,58.24,0.26,999,1.1,338,8.1,217.4120365,Bahrain
2022,6,27,14,34.1,130,365,247,0,21.3,247,47.34,71.23,0.26,999,1.1,340,7.5,231.2674496,Bahrain
2022,6,27,15,33.2,45,48,50,0,22,50,51.96,83.78,0.26,999,1.1,341,6.1,245.1771691,Bahrain
2022,6,27,16,32.6,0,0,0,0,22.3,0,54.79,-9999,0.26,1000,1.1,338,5.2,259.2524621,Bahrain
2022,6,27,17,32.3,0,0,0,0,22.4,0,56.1,-9999,0.26,1000,1.1,331,4.7,273.6424043,Bahrain
2022,6,27,18,32.1,0,0,0,0,22.5,0,56.83,-9999,0.26,1000,1.2,322,4.5,288.5151977,Bahrain
2022,6,27,19,32.1,0,0,0,0,22.6,0,57.35,-9999,0.26,1000,1.2,311,4.8,304.0249552,Bahrain
2022,6,27,20,31.9,0,0,0,0,22.9,0,59.2,-9999,0.26,999,1.2,303,5.4,320.2605671,Bahrain
2022,6,27,21,31.8,0,0,0,0,23.4,0,61.31,-9999,0.26,999,1.2,302,6,337.1836877,Bahrain
2022,6,27,22,31.6,0,0,0,0,23.9,0,63.59,-9999,0.26,998,1.2,305,6.3,354.5860258,Bahrain
2022,6,27,23,31.6,0,0,0,0,23.8,0,63.25,-9999,0.26,998,1.3,310,6.6,12.11243608,Bahrain
2022,6,28,0,31.8,0,0,0,0,23.3,0,60.9,-9999,0.26,998,1.3,318,7.1,29.36591551,Bahrain
2022,6,28,1,31.7,0,0,0,0,23.4,0,61.61,-9999,0.26,999,1.4,321,7.3,46.03941818,Bahrain
2022,6,28,2,31.8,2,0,2,0,23.9,2,63.21,-9999,0.26,999,1.4,323,7,61.99186403,Bahrain
2022,6,28,3,32.1,120,113,147,0,24.5,147,64.26,75.92,0.26,1000,1.5,322,6.7,77.24097062,Bahrain
2022,6,28,4,32.9,216,312,358,0,24.6,358,61.79,63.06,0.26,1000,1.5,324,6.7,91.90790608,Bahrain
2022,6,28,5,34,276,454,568,0,24.1,568,56.36,49.9,0.26,1000,1.5,331,6.9,106.1573606,Bahrain
2022,6,28,6,34.9,273,619,770,0,23.2,770,50.76,36.54,0.26,1000,1.4,337,7,120.1533419,Bahrain
2022,6,28,7,35.4,283,684,912,0,22.5,912,47.22,23.1,0.26,1000,1.4,339,7,134.0321009,Bahrain
2022,6,28,8,35.7,287,717,994,0,22.1,994,45.35,9.77,0.26,1000,1.4,340,6.9,147.8878598,Bahrain
2022,6,28,9,35.9,283,728,1008,0,21.8,1008,44.19,5.17,0.26,999,1.4,341,6.9,161.7683978,Bahrain
2022,6,28,10,35.9,274,716,954,0,21.7,954,43.89,18.12,0.26,999,1.4,343,6.9,175.6799094,Bahrain
2022,6,28,11,35.8,257,680,836,0,21.7,836,44.24,31.57,0.26,998,1.4,344,6.7,189.6008815,Bahrain
2022,6,28,12,35.5,234,609,665,0,22,665,45.62,44.97,0.26,998,1.4,344,6.4,203.5027203,Bahrain
2022,6,28,13,35,200,493,460,0,22.5,460,48.28,58.21,0.26,998,1.4,345,5.9,217.3722119,Bahrain
2022,6,28,14,34.3,140,307,239,0,23,239,51.89,71.2,0.26,998,1.4,344,5.2,231.2300519,Bahrain
2022,6,28,15,33.6,44,44,49,0,23.3,49,54.78,83.76,0.26,998,1.4,341,4.5,245.1414309,Bahrain
2022,6,28,16,33.1,0,0,0,0,23.2,0,56.09,-9999,0.26,998,1.5,336,4.3,259.2173631,Bahrain
2022,6,28,17,32.7,0,0,0,0,23.1,0,57.07,-9999,0.26,999,1.5,329,4.3,273.6066884,Bahrain
2022,6,28,18,32.4,0,0,0,0,23.1,0,58.11,-9999,0.26,999,1.6,321,4.2,288.4774083,Bahrain
2022,6,28,19,32.1,0,0,0,0,23.2,0,59.4,-9999,0.26,998,1.8,312,4.4,303.9835334,Bahrain
2022,6,28,20,31.8,0,0,0,0,23.4,0,61.14,-9999,0.26,998,1.9,305,4.8,320.2140791,Bahrain
2022,6,28,21,31.6,0,0,0,0,23.5,0,62.41,-9999,0.26,997,2.1,303,5.3,337.1312052,Bahrain
2022,6,28,22,31.5,0,0,0,0,23.6,0,62.93,-9999,0.26,997,2.2,306,5.7,354.527535,Bahrain
2022,6,28,23,31.3,0,0,0,0,23.7,0,63.99,-9999,0.26,997,2.2,311,6,12.04898316,Bahrain
2022,6,29,0,31.3,0,0,0,0,23.9,0,64.91,-9999,0.26,997,2.3,318,6.3,29.29928162,Bahrain
2022,6,29,1,30.9,0,0,0,0,24.6,0,69.03,-9999,0.26,997,2.3,321,6.3,45.97150462,Bahrain
2022,6,29,2,30.9,0,0,0,1,25.1,0,71.26,-9999,0.26,998,2.3,322,6.4,61.92419676,Bahrain
2022,6,29,3,31.3,114,52,127,1,25.4,127,70.77,75.98,0.26,998,2.4,321,6.6,77.17453827,Bahrain
2022,6,29,4,32.2,238,205,331,1,25.3,331,67,63.12,0.26,999,2.4,320,6.8,91.84325483,Bahrain
2022,6,29,5,33.6,315,342,535,0,24.4,535,58.71,49.96,0.26,999,2.5,327,7.4,106.09478,Bahrain
2022,6,29,6,34.7,355,451,717,0,23.2,717,51.4,36.6,0.26,999,2.5,332,7.2,120.093033,Bahrain
2022,6,29,7,35.4,376,519,854,0,22.2,854,46.42,23.16,0.26,998,2.5,334,6.7,133.9742864,Bahrain
2022,6,29,8,35.9,386,558,935,0,21.9,935,44.49,9.83,0.26,998,2.4,334,6,147.8328273,Bahrain
2022,6,29,9,36.2,327,643,967,0,21.9,967,43.64,5.16,0.26,997,2.4,335,5.3,161.7164818,Bahrain
2022,6,29,10,36.4,314,635,918,0,21.8,918,43.03,18.09,0.26,997,2.3,336,4.8,175.6314226,Bahrain
2022,6,29,11,36.4,292,603,806,1,21.7,806,42.78,31.53,0.26,996,2.2,338,4.5,189.5560207,Bahrain
2022,6,29,12,36.3,258,543,642,1,21.6,642,42.77,44.93,0.26,996,2.1,340,4.2,203.461477,Bahrain
2022,6,29,13,35.9,209,447,444,1,21.6,444,43.67,58.18,0.26,996,2,341,4,217.3343135,Bahrain
2022,6,29,14,35.2,141,286,233,0,21.8,233,46.01,71.18,0.26,996,2,344,3.5,231.194942,Bahrain
2022,6,29,15,34,44,47,49,0,22,49,49.78,83.74,0.26,996,1.9,345,2.6,245.1082749,Bahrain
2022,6,29,16,33.5,0,0,0,0,22,0,51.09,-9999,0.26,996,1.9,339,2,259.1850631,Bahrain
2022,6,29,17,33.3,0,0,0,0,21.9,0,51.17,-9999,0.26,996,1.9,325,1.7,273.5738952,Bahrain
2022,6,29,18,33.2,0,0,0,1,21.5,0,50.22,-9999,0.26,996,1.9,306,1.6,288.4425484,Bahrain
2022,6,29,19,33,0,0,0,0,20.6,0,48.27,-9999,0.26,995,1.9,290,2,303.9448991,Bahrain
2022,6,29,20,33,0,0,0,0,19,0,43.68,-9999,0.26,995,1.9,283,2.9,320.170056,Bahrain
2022,6,29,21,32.9,0,0,0,0,17.9,0,40.88,-9999,0.26,994,2,284,4.1,337.0806727,Bahrain
2022,6,29,22,32.6,0,0,0,0,18.4,0,42.9,-9999,0.26,994,2.1,291,5.1,354.4703231,Bahrain
2022,6,29,23,32.2,0,0,0,0,20.1,0,48.74,-9999,0.26,994,2.2,301,5.6,11.98607272,Bahrain
2022,6,30,0,31.9,0,0,0,0,22.2,0,56.47,-9999,0.26,994,2.3,311,6.3,29.23250574,Bahrain
2022,6,30,1,31.7,0,0,0,0,24.1,0,64.21,-9999,0.26,995,2.4,319,6.9,45.90290938,Bahrain
2022,6,30,2,31.8,1,0,1,1,25,1,67.39,-9999,0.26,995,2.4,321,7.3,61.85549336,Bahrain
